messageId,userId,username,message,timestamp
6064c8b5d537af1162475993,8,selina,hey keya can u see this?,2021-03-31 19:08:37.463000
6064c8fad537af0952475995,2,keyachatterjee,Hi! ,2021-03-31 19:09:46.504000
6064c928d537af2046475996,8,selina,yay it worked,2021-03-31 19:10:32.764000
6064c94cd537af13ff475997,8,selina,plz teach me abt attachment i need your emotional guidance,2021-03-31 19:11:08.189000
6064c969d537afc384475998,2,keyachatterjee,"hahahha okay I don't have like a conversation plan, but I guess I can start with ... do you know anything about attachment systems? Even in terms of child-parent attachment? ",2021-03-31 19:11:37.650000
6064c985d537afea85475999,2,keyachatterjee,Is adding images to chats a feature yet? ,2021-03-31 19:12:05.975000
6064c9abd537af3cc547599a,8,selina,"no im not familiar at all, but i've heard that your attachment style w your parents is a huge influence on your relationships?",2021-03-31 19:12:43.203000
6064c9bdd537af446c47599b,8,selina,no idts that something else to add to your report for sure,2021-03-31 19:13:01.404000
6064c9c7d537af4c0e47599c,2,keyachatterjee,Yepperdoodle! Attachment styles are fluid in that they're different with every relationship,2021-03-31 19:13:11.130000
6064c9d3d537af739247599d,8,selina,ooooo,2021-03-31 19:13:23.627000
6064c9d7d537af75f347599e,2,keyachatterjee,ex. you can be insecurely attached to your mom and securely attached to your dad ,2021-03-31 19:13:27.040000
6064c9e2d537af286147599f,8,selina,omg thats me,2021-03-31 19:13:38.378000
6064c9edd537afff1a4759a0,8,selina,so interesting,2021-03-31 19:13:49.846000
6064c9f3d537af744f4759a1,2,keyachatterjee,also if i go away for a hot second its cause im writing notes on feedback ,2021-03-31 19:13:55.980000
6064c9f4d537af3c6b4759a2,8,selina,what are the different types?,2021-03-31 19:13:56.378000
6064c9ffd537af012c4759a3,8,selina,ofc dw abt it!!,2021-03-31 19:14:07.648000
6064ca19d537af95a54759a4,8,selina,im so happy for u keya i think you'll enjoy ux a lot more,2021-03-31 19:14:33.332000
6064ca2cd537afb5c54759a5,2,keyachatterjee,So insecure & secure are the big umbrella terms. Within this insecure there's four descriptions for children but two primary ones for adults : Anxious  & Avoidant ,2021-03-31 19:14:52.264000
6064ca42d537afbdbc4759a6,8,selina,ohhh i see that makes a lot of sense actually,2021-03-31 19:15:14.148000
6064ca77d537af7e894759a7,2,keyachatterjee,Yep! Your attachment system is directly connected to your nervous system & sense of safety/ belonging in the world ,2021-03-31 19:16:07.384000
6064ca87d537af79554759a8,8,selina,right and it's developed in early childhood?,2021-03-31 19:16:23.733000
6064ca97d537af45474759a9,2,keyachatterjee,"Yes, around 6 months of age is when children start developing their attachment systems ",2021-03-31 19:16:39.819000
6064cac8d537af117e4759aa,8,selina,"im just realizing this is rlly important for all of us in how we deal w platonic, work, and romatic relationships",2021-03-31 19:17:28.214000
