messageId,userId,username,message,timestamp
5f90cb33927d6fee374e4dd5,146,MSalman, Hey there Go Off! Community ,2020-10-21 23:58:43.759000
5f90cb54927d6fdd134e4dd7,44,JGriesbach, hello! looking forward to the chat,2020-10-21 23:59:16.627000
5f90cb94927d6f83b24e4dd8,146,MSalman,to open today's discussion with a basic question - what is your favorite Disney movie and why ,2020-10-22 00:00:20.888000
5f90cc0d927d6f5a694e4dd9,146,MSalman,"As a kid, my favorite was Hercules because I loved the music ",2020-10-22 00:02:21.553000
5f90cc2c927d6f4ec54e4dda,44,JGriesbach,"I actually just watched hercules for the first time this past weekend, and I loved the music! ",2020-10-22 00:02:52.589000
5f90cc2c927d6f615d4e4ddb,44,JGriesbach,,2020-10-22 00:02:52.989000
5f90cc4d927d6fc8844e4ddc,146,MSalman,Yeah the best Disney music! ,2020-10-22 00:03:25.168000
5f90cc62927d6fa2654e4ddd,44,JGriesbach,I'd have to say my favorite Disney movie is probably lilo and stitch or the Monsters Inc movies ,2020-10-22 00:03:46.405000
5f90cc94927d6f76f94e4dde,146,MSalman,yeah those were fun to watch as a kid too ,2020-10-22 00:04:36.262000
5f90ccb6927d6f5e854e4ddf,146,MSalman,"to me, what's most interesting about Disney is the fact that their content is way more than just kids movies we grew up watching ",2020-10-22 00:05:10.563000
5f90cce4927d6f331a4e4de0,44,JGriesbach,"Right! I don't have disney+, but I was looking through my friend's account and forgot how much stuff they own and create",2020-10-22 00:05:56.050000
5f90cd24927d6f79ab4e4de1,146,MSalman,Yeah! right now Disney owns just under 40% of American media and production,2020-10-22 00:07:00.383000
5f90cd91927d6f311c4e4de2,44,JGriesbach," That's crazy, and it sounds like they're going to keep pushing for more of their content to be released on Disney+ right?",2020-10-22 00:08:49.695000
5f90cda7927d6ffbc64e4de3,44,JGriesbach,I wonder how that will impact Netflix or Prime,2020-10-22 00:09:11.749000
5f90cdc3927d6f82444e4de4,146,MSalman,"yeah, that's exactly what the article touches on ",2020-10-22 00:09:39.946000
