messageId,userId,username,message,timestamp
5f751bbd4108dbd1f2247f4b,47,JZheng,hello? ,2020-09-30 23:58:53.117000
5f751c764108dbcd00247f4d,47,JZheng,hello... its me,2020-10-01 00:01:58.108000
5f751d5e4108dbcd3a247f4e,46,GRobinson, Hi! This is Madeleine :) Glo lent me her account so I can participate ,2020-10-01 00:05:50.192000
5f751d774108dbf8cc247f4f,47,JZheng,HI MADELEINE,2020-10-01 00:06:15.941000
5f751d814108db6e91247f50,46,GRobinson,Hi :) ,2020-10-01 00:06:25.782000
5f751da14108db9827247f51,46,GRobinson,So....Thoughts on last nights debate? ,2020-10-01 00:06:57.902000
5f751e184108dbea9d247f52,47,JZheng,brutal,2020-10-01 00:08:56.997000
5f751e1d4108dbf740247f53,47,JZheng,cant even call it a debatet,2020-10-01 00:09:01.797000
5f751e714108db9f7c247f54,44,JGriesbach, Hi ,2020-10-01 00:10:25.392000
5f751e914108db1cf2247f55,47,JZheng,hi Jali!,2020-10-01 00:10:57.195000
5f751eee4108dbf297247f56,44,JGriesbach,so I would agree that the debate was an absolute mess ,2020-10-01 00:12:30.701000
5f751f224108db202c247f57,46,GRobinson,Yes totally,2020-10-01 00:13:22.373000
5f751f374108db0983247f58,46,GRobinson,"as a moderate, I felt totally alienated by both candidates ",2020-10-01 00:13:43.362000
5f751f444108db20b3247f59,44,JGriesbach,I dont think there was any clear winner ,2020-10-01 00:13:56.232000
5f751f524108db53d0247f5a,44,JGriesbach,I just think Biden acted like a grown up and more presidential than Trump ,2020-10-01 00:14:10.196000
5f751f624108db1363247f5b,47,JZheng,Do you think each candidate's debate style and tactic worked for them? ,2020-10-01 00:14:26.141000
5f751f794108dbc1b5247f5c,46,GRobinson,yeah I think Biden came out on top in terms of appearances and television presence ,2020-10-01 00:14:49.568000
5f751f7f4108dbdea9247f5d,44,JGriesbach,I'm not sure Trump had a debate style besides self-imploding from the start ,2020-10-01 00:14:55.793000
5f751f964108db82b3247f5e,44,JGriesbach,Biden looking directly into the camera was really effective I think ,2020-10-01 00:15:18.352000
5f751fad4108db4201247f5f,46,GRobinson,"yeah, Trumps aggression was not what he needed to use tonight. It has helped him in the past but totally not the vibe for this debate",2020-10-01 00:15:41.614000
5f751fb64108db2504247f60,46,GRobinson,oh I totally agree about Biden though ,2020-10-01 00:15:50.263000
5f751fd44108db4392247f61,46,GRobinson,very Reagan-esque presence on camera that helped boost my confidence in him as a candidate ,2020-10-01 00:16:20.262000
