messageId,userId,username,message,timestamp
5f9b4a0cd1d2146ba5637504,165,jess, hello!,2020-10-29 23:02:36.016000
5f9b4a17d1d2142225637506,163,chaoareyou,hey!!,2020-10-29 23:02:47.522000
5f9b4a30d1d21423c6637507,164,dekool01, Hey folks!,2020-10-29 23:03:12.273000
5f9b4a30d1d2141ea1637508,165,jess,dang chaoareyou is pretty good of a username,2020-10-29 23:03:12.704000
5f9b4a35d1d21448bb637509,164,dekool01,Welcome!,2020-10-29 23:03:17.991000
5f9b4a4bd1d2144d2c63750a,163,chaoareyou,thankss jess haha,2020-10-29 23:03:39.041000
5f9b4a5fd1d214723463750b,164,dekool01,"My name is Daniel, and I'll be our moderator for this evening.",2020-10-29 23:03:59.680000
5f9b4a64d1d214291d63750c,165,jess,hi daniel!,2020-10-29 23:04:04.930000
5f9b4a68d1d2147b6b63750d,163,chaoareyou,"awesome, nice to meet you daniel!",2020-10-29 23:04:08.760000
5f9b4a76d1d214d45763750e,164,dekool01,What did you guys think of the article?,2020-10-29 23:04:22.221000
5f9b4a92d1d214475e63750f,165,jess,honestly im so glad you wrote this article and decided to cover this topic,2020-10-29 23:04:50.810000
5f9b4ab0d1d2141056637510,164,dekool01,Something you've been thinking about?,2020-10-29 23:05:20.698000
5f9b4ab6d1d2148a23637511,165,jess,i love the results on com ave and i hadnt even thought about how winter+covid would affect them,2020-10-29 23:05:26.761000
5f9b4ac0d1d214298b637512,165,jess,restaurants*,2020-10-29 23:05:36.510000
5f9b4ac1d1d2142e2b637513,163,chaoareyou,"me too, I kinda took forgot the fact that outdoor dining is  alot more difficult with the cold of winter",2020-10-29 23:05:37.056000
5f9b4ac7d1d2146d20637514,165,jess,dont know why that changed to results :(,2020-10-29 23:05:43.214000
5f9b4aefd1d2149346637515,164,dekool01,Are you folks new to Boston?,2020-10-29 23:06:23.056000
5f9b4afdd1d2146be4637516,163,chaoareyou,I'm from around here actually,2020-10-29 23:06:37.074000
5f9b4b0dd1d21413fd637517,163,chaoareyou,grew up in a suburb of Boston not too far away,2020-10-29 23:06:53.553000
5f9b4b0dd1d214a965637518,164,dekool01,"Oh, awesome",2020-10-29 23:06:53.751000
5f9b4b20d1d21438d6637519,165,jess,I'm a junior so not really - beijing cafe by the CVS is literally my home away from home,2020-10-29 23:07:12.848000
5f9b4b2fd1d214158e63751a,164,dekool01,I love that place,2020-10-29 23:07:27.873000
5f9b4b35d1d214c9db63751b,163,chaoareyou,LOL I actually haven't been to Beijing cafe yet,2020-10-29 23:07:33.611000
5f9b4b3bd1d214307f63751c,165,jess,WHAT,2020-10-29 23:07:39.028000
5f9b4b3dd1d2147b8f63751d,165,jess,a crime!,2020-10-29 23:07:41.364000
5f9b4b43d1d2142e7b63751e,165,jess,beijing cafe is AMAZING,2020-10-29 23:07:47.412000
5f9b4b48d1d21448a263751f,164,dekool01,Honestly,2020-10-29 23:07:52.944000
5f9b4b58d1d2146005637520,163,chaoareyou,:O I will make a pilgrimage there one day,2020-10-29 23:08:08.503000
5f9b4b5cd1d21463b4637521,165,jess,yeah and the hibernating thing i hadnt even thought of before ,2020-10-29 23:08:12.397000
5f9b4b73d1d2141389637522,164,dekool01,"Yeah, I'm really interested to see how many restaurants make it through the winter with that model.",2020-10-29 23:08:35.534000
5f9b4b80d1d2145ce0637523,164,dekool01,Have you folks been dining out since things began to open up some?,2020-10-29 23:08:48.578000
5f9b4b89d1d2141ae7637524,165,jess,yeah especially because they still have to pay rent,2020-10-29 23:08:57.570000
5f9b4b91d1d2142102637525,165,jess,which SUCKS and in my opinion its bullshit,2020-10-29 23:09:05.315000
5f9b4b9fd1d21484a5637526,163,chaoareyou,I've been out a few times,2020-10-29 23:09:19.487000
5f9b4baad1d2142aab637527,163,chaoareyou,Try to stay outdoors as much as possible,2020-10-29 23:09:30.672000
5f9b4baed1d21463ab637528,165,jess,yeah i've been out to mainly outdoor seating restaurants ,2020-10-29 23:09:34.215000
5f9b4bb0d1d2140431637529,165,jess,yeah same,2020-10-29 23:09:36.809000
5f9b4bccd1d214038263752a,164,dekool01,Does that mean that you're planning on going out less once the cold starts to become more of a factor?,2020-10-29 23:10:04.835000
5f9b4bd7d1d2140ebe63752b,165,jess,i went into a restaurant in the north end and ended up being sat outside cuz it was really cold that night and then i go inside and there was 100+ ppl seated with no distancing ,2020-10-29 23:10:15.800000
5f9b4bdfd1d214bec763752c,165,jess,inside* not outside sorry,2020-10-29 23:10:23.174000
5f9b4beed1d214141a63752d,163,chaoareyou,"Most likely yeah, unless there's like massive heat lamps haha",2020-10-29 23:10:38.465000
5f9b4beed1d214edf463752e,164,dekool01,Yikes. How big was the place?,2020-10-29 23:10:38.816000
5f9b4bf4d1d21438a263752f,165,jess,it was tiny,2020-10-29 23:10:44.009000
5f9b4bfad1d21496f9637530,165,jess,i was so scared and i just left,2020-10-29 23:10:50.380000
5f9b4c0ed1d2148590637531,165,jess,and yeah i do plan on staying home more and ordering in,2020-10-29 23:11:10.666000
5f9b4c15d1d214ab97637532,163,chaoareyou,Yeah I feel like smaller restaurants with so little real estate are at a huge disadvantage,2020-10-29 23:11:17.606000
5f9b4c21d1d2147e60637533,165,jess,do you guys think restaurants can survive the winter just thru take out?,2020-10-29 23:11:29.958000
5f9b4c24d1d2140044637534,165,jess,and delivery?,2020-10-29 23:11:32.512000
5f9b4c31d1d21464f6637535,163,chaoareyou,Depends on the type of restaurant,2020-10-29 23:11:45.395000
5f9b4c49d1d21463ac637536,163,chaoareyou,"Some places are more geared towards that kind of market anyway, so they may not have as much trouble",2020-10-29 23:12:09.823000
5f9b4c56d1d2149fd0637537,164,dekool01,"Personally, I don't know if a lot of local restaurants can. From what I've been hearing from operators, delivery is really difficult to turn a profit with lately",2020-10-29 23:12:22.408000
